place_name,state_ut,district,city_or_town,nearest_major_city,category
Buddha Stupa I,Bihar,Vaishali,Vaishali,Patna,Buddhist Heritage
Buddha Stupa II,Bihar,Vaishali,Vaishali,Patna,Buddhist Heritage
World Peace Pagoda,Bihar,Vaishali,Vaishali,Patna,Buddhist Heritage
Abhishek Pushkarini,Bihar,Vaishali,Vaishali,Patna,Heritage
Raja Vishal Ka Garh,Bihar,Vaishali,Vaishali,Patna,Fort
Kutagarasala Vihara,Bihar,Vaishali,Vaishali,Patna,Buddhist Heritage
Bawan Pokhar Temple,Bihar,Vaishali,Vaishali,Patna,Temple
Vaishali Museum,Bihar,Vaishali,Vaishali,Patna,Museum
Valmiki Tiger Reserve,Bihar,West Champaran,Bettiah,Gorakhpur,Wildlife
Valmiki Ashram,Bihar,West Champaran,Bettiah,Gorakhpur,Heritage
Triveni Sangam,Bihar,West Champaran,Bettiah,Gorakhpur,Riverfront
Lauriya Nandangarh,Bihar,West Champaran,Bettiah,Gorakhpur,Fort
Lauriya Areraj Ashokan Pillar,Bihar,West Champaran,Bettiah,Gorakhpur,Palace
Bhitiharwa Gandhi Ashram,Bihar,West Champaran,Bettiah,Gorakhpur,Heritage
Chandrahia Gandhi site,Bihar,West Champaran,Bettiah,Gorakhpur,Heritage
Turkaulia Gandhi site,Bihar,West Champaran,Bettiah,Gorakhpur,Heritage
Someshwar Range,Bihar,West Champaran,Bettiah,Gorakhpur,Wildlife
Someshwar Fort/temple area,Bihar,West Champaran,Bettiah,Gorakhpur,Temple
Son Canal landscape,Bihar,Arwal,Arwal,Patna,Heritage
local Shiva temples,Bihar,Arwal,Arwal,Patna,Temple
Sone riverside sunset points,Bihar,Arwal,Arwal,Patna,Heritage
Banka rural forest belt,Bihar,Banka,Banka,Bhagalpur,Heritage
Mithila Palace circuit,Bihar,Darbhanga,Darbhanga,Darbhanga,Palace
Mithila village art circuit,Bihar,Darbhanga,Darbhanga,Darbhanga,Heritage
Kesaria Buddhist landscape,Bihar,East Champaran,Motihari,Muzaffarpur,Buddhist Heritage
Barabar-linked ancient heritage route,Bihar,Gaya,Gaya,Gaya,Heritage
local Sufi shrines,Bihar,Gopalganj,Gopalganj,Muzaffarpur,Heritage
Lachhuar Jain circuit,Bihar,Jamui,Jamui,Gaya,Jain Heritage
offbeat Jamui forest villages,Bihar,Jamui,Jamui,Gaya,Heritage
Patharghata-linked Magadha landscape,Bihar,Jehanabad,Jehanabad,Patna,Riverfront
Kaimur forest belt,Bihar,Kaimur,Bhabua,Varanasi,Wildlife
Chandraprabha-linked hill landscapes,Bihar,Kaimur,Bhabua,Varanasi,Hill
Kosi-Ganga floodplain,Bihar,Katihar,Katihar,Purnia,Heritage
riverine birding areas,Bihar,Khagaria,Khagaria,Bhagalpur,Wildlife
Pothia rural belt,Bihar,Kishanganj,Kishanganj,Siliguri,Heritage
Mahananda wetland birding,Bihar,Kishanganj,Kishanganj,Siliguri,Wildlife
tea-village photography circuit,Bihar,Kishanganj,Kishanganj,Siliguri,Heritage
local hill temples,Bihar,Lakhisarai,Lakhisarai,Patna,Temple
Kosi floodplain birding,Bihar,Madhepura,Madhepura,Saharsa,Wildlife
local Shakti temples,Bihar,Madhepura,Madhepura,Saharsa,Temple
Kosi embankment sunset points,Bihar,Madhepura,Madhepura,Saharsa,Heritage
Andhratharhi heritage landscape,Bihar,Madhubani,Madhubani,Darbhanga,Heritage
local Mithila temples,Bihar,Madhubani,Madhubani,Darbhanga,Temple
local Sufi shrines,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,Heritage
Telhar Kund/natural landscape,Bihar,Nalanda,Rajgir,Patna,Waterfall
Nawada rural hills,Bihar,Nawada,Nawada,Gaya,Hill
local Shiva temples,Bihar,Nawada,Nawada,Gaya,Temple
Kosi-Mahananda landscape,Bihar,Purnia,Purnia,Purnia,Heritage
Kosi floodplain birding,Bihar,Saharsa,Saharsa,Darbhanga,Wildlife
Mahishi Mithila cultural landscape,Bihar,Saharsa,Saharsa,Darbhanga,Heritage
Kajra/Sheikhpura hill landscape,Bihar,Sheikhpura,Sheikhpura,Patna,Hill
local Shiva temples,Bihar,Sheikhpura,Sheikhpura,Patna,Temple
rural Magadha landscape,Bihar,Sheikhpura,Sheikhpura,Patna,Heritage
local Sufi shrines,Bihar,Sheohar,Sheohar,Muzaffarpur,Heritage
Bagmati embankment viewpoints,Bihar,Sheohar,Sheohar,Muzaffarpur,Heritage
Kosi floodplain wetlands,Bihar,Supaul,Supaul,Darbhanga,Wildlife
Kosi embankment photography points,Bihar,Supaul,Supaul,Darbhanga,Heritage
Licchavi/Vaishali ancient landscape,Bihar,Vaishali,Vaishali,Patna,Heritage
Don forest belt,Bihar,West Champaran,Bettiah,Gorakhpur,Wildlife
Patna,Bihar,Patna,Bodh Gaya,Gaya,Heritage
Mundeshwari Temple,Bihar,Kaimur,Bhabua,Varanasi,Temple
Kesaria Stupa,Bihar,East Champaran,Motihari,Muzaffarpur,Buddhist Heritage
Patna Zoo,Bihar,Patna,Bodh Gaya,Gaya,Wildlife
Thawe Temple,Bihar,Gopalganj,Gopalganj,Muzaffarpur,Temple
Ajgaivinath Temple,Bihar,Bhagalpur,Kahalgaon,Bhagalpur,Temple
Pawapuri,Bihar,Nalanda,Rajgir,Patna,Heritage
Jal Mandir,Bihar,Pawapuri,Pawapuri,Pawapuri,Temple
Gurpa Hill,Bihar,Gaya,Bodh Gaya,Gaya,Hill Station
Kurkihar,Bihar,Gaya,Bodh Gaya,Gaya,Heritage
Sujata Stupa,Bihar,Gaya,Bodh Gaya,Gaya,Buddhist Heritage
Ami Sthan,Bihar,Saran,Chhapra,Patna,Heritage
Maa Van Devi Temple,Bihar,Bihta Patna,Bihta Patna,Bihta Patna,Temple
Jain Temple Nathnagar,Bihar,Bhagalpur,Kahalgaon,Bhagalpur,Temple
Lachhuar Jain Temple,Bihar,Jamui,Jamui,Gaya,Temple
Veer Kunwar Singh Museum,Bihar,Bhojpur,Ara,Patna,Museum
Daud Khan Fort,Bihar,Aurangabad,Aurangabad,Gaya,Fort
Areraj Someshwar Nath Temple,Bihar,East Champaran,Motihari,Muzaffarpur,Temple
Chandrahia Gandhi Memorial,Bihar,East Champaran,Motihari,Muzaffarpur,Museum
Lauria Nandangarh,Bihar,West Champaran,Valmiki Nagar,Gorakhpur,Fort
Kastaharni Ghat,Bihar,Munger,Munger,Bhagalpur,Riverfront
Raj Darbhanga Palace,Bihar,Darbhanga,Darbhanga,Patna,Palace
Khatushyam Temple,Bihar,Samastipur,Samastipur,Patna,Temple
Khudneshwar Temple,Bihar,Samastipur,Samastipur,Patna,Temple
Shri Ugratara Sthan,Bihar,Saharsa,Saharsa,Darbhanga,Heritage
Rakta Kali Temple,Bihar,Saharsa,Saharsa,Darbhanga,Temple
Dr Rajendra Prasad Birthplace,Bihar,Siwan,Siwan,Gorakhpur,Heritage
Don,Bihar,Siwan,Siwan,Gorakhpur,Heritage
Tea Gardens Kishanganj,Bihar,Kishanganj,Kishanganj,Siliguri,Park
Madhubani Mithila Villages,Bihar,Madhubani,Madhubani,Darbhanga,Heritage
Naulakha Palace,Bihar,Madhubani,Madhubani,Darbhanga,Palace
Khudaganj Archaeological Area,Bihar,Nalanda,Rajgir,Patna,Heritage
Patharghatta,Bihar,Gaya,Bodh Gaya,Gaya,Riverfront
Archaeological Museum Nalanda,Bihar,Nalanda,Rajgir,Patna,Museum
Kesaria Buddhist Stupa,Bihar,East Champaran,Motihari,Muzaffarpur,Buddhist Heritage
Sagardih Archaeological Site,Bihar,East Champaran,Motihari,Muzaffarpur,Heritage
Shahkund,Bihar,Bhagalpur,Kahalgaon,Bhagalpur,Heritage
Shiv Ganga,Bihar,Sultanganj,Sultanganj,Sultanganj,Heritage
Martyr's Memorial Patna,Bihar,Patna,Bodh Gaya,Gaya,Museum
Adi Chitragupt Temple,Bihar,Patna,Bodh Gaya,Gaya,Temple
Didarganj Yakshi,Bihar,Patna,Bodh Gaya,Gaya,Heritage
Siddheshwar Cave,Bihar,Jehanabad,Makhdumpur,Gaya,Cave
Bibi Kamal Dargah,Bihar,Jehanabad,Makhdumpur,Gaya,Heritage
Kakolat Falls,Bihar,Nawada,Nawada,Gaya,Waterfall
Rajmahal Palace Area,Bihar,Darbhanga,Darbhanga,Patna,Palace
Pusa,Bihar,Samastipur,Samastipur,Patna,Heritage
Kandaha Sun Temple,Bihar,Saharsa,Saharsa,Darbhanga,Temple
Valmiki National Park,Bihar,West Champaran,Valmiki Nagar,Gorakhpur,Wildlife
Durgavati Reservoir,Bihar,Kaimur,Bhabua,Varanasi,Lake
Rohtas Plateau,Bihar,Rohtas,Sasaram,Patna,Heritage
Veerayatan,Bihar,Rajgir,Rajgir,Rajgir,Museum
Xuan Zang Memorial,Bihar,Nalanda,Rajgir,Patna,Museum
Barabar Hill Caves,Bihar,Jehanabad,Makhdumpur,Gaya,Cave
Siddheshwar Nath Temple,Bihar,Jehanabad,Makhdumpur,Gaya,Temple
Jai Mangla Garh,Bihar,Begusarai,Begusarai,Patna,Fort
Patharghata Hill,Bihar,Bhagalpur,Kahalgaon,Bhagalpur,Riverfront
Veer Kunwar Singh Fort,Bihar,Jagdishpur,Jagdishpur,Jagdishpur,Fort
Abhaynath Temple,Bihar,Lakhisarai,Lakhisarai,Patna,Temple
Singheshwar Temple,Bihar,Madhepura,Madhepura,Saharsa,Temple
Takht Sri Patna Sahib,Bihar,Patna,Bodh Gaya,Gaya,Heritage
Maa Patan Devi,Bihar,Patna,Bodh Gaya,Gaya,Heritage
Akshayabat,Bihar,Gaya,Bodh Gaya,Gaya,Heritage
Silao,Bihar,Nalanda,Rajgir,Patna,Heritage
Colganj Rock Temples,Bihar,Bhagalpur,Kahalgaon,Bhagalpur,Temple
Kurtha heritage area,Bihar,Arwal,Arwal,Patna,Heritage
Chandanpura/Chandragadh heritage area,Bihar,Aurangabad,Aurangabad,Gaya,Heritage
Garhpura heritage area,Bihar,Begusarai,Begusarai,Patna,Fort
Giddhaur heritage area,Bihar,Jamui,Jamui,Gaya,Heritage
Churli heritage area,Bihar,Kishanganj,Kishanganj,Siliguri,Heritage
Kushmaha rural heritage,Bihar,Lakhisarai,Lakhisarai,Patna,Heritage
Turki archaeological/heritage area,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,Heritage
Hisua heritage area,Bihar,Nawada,Nawada,Gaya,Heritage
Don village heritage,Bihar,Siwan,Siwan,Gorakhpur,Heritage
Parman River landscape,Bihar,Araria,Araria,Purnia,Heritage
Indo-Nepal border countryside,Bihar,Araria,Araria,Purnia,Heritage
Sone River landscape,Bihar,Arwal,Arwal,Patna,Heritage
Karpi countryside,Bihar,Arwal,Arwal,Patna,Heritage
Pipra Bangal countryside,Bihar,Arwal,Arwal,Patna,Heritage
Ballia Ganga countryside,Bihar,Begusarai,Begusarai,Patna,Heritage
Kahalgaon river landscape,Bihar,Bhagalpur,Bhagalpur,Bhagalpur,Heritage
Manigachhi countryside,Bihar,Darbhanga,Darbhanga,Darbhanga,Heritage
Chakia countryside,Bihar,East Champaran,Motihari,Muzaffarpur,Heritage
Gandak river countryside,Bihar,Gopalganj,Gopalganj,Muzaffarpur,Heritage
Phulwariya countryside,Bihar,Jehanabad,Jehanabad,Patna,Heritage
Kursela old bridge/river landscape,Bihar,Katihar,Katihar,Purnia,Heritage
Katyayani Temple river landscape,Bihar,Khagaria,Khagaria,Bhagalpur,Temple
Gogri countryside,Bihar,Khagaria,Khagaria,Bhagalpur,Heritage
Mahananda River landscape,Bihar,Kishanganj,Kishanganj,Siliguri,Heritage
Indo-Nepal foothill countryside,Bihar,Kishanganj,Kishanganj,Siliguri,Hill
Bahadurganj countryside,Bihar,Kishanganj,Kishanganj,Siliguri,Heritage
Kiul River landscape,Bihar,Lakhisarai,Lakhisarai,Patna,Heritage
Barbigha-Kiul countryside,Bihar,Lakhisarai,Lakhisarai,Patna,Heritage
Kosi River landscape,Bihar,Madhepura,Madhepura,Saharsa,Heritage
Chausa countryside,Bihar,Madhepura,Madhepura,Saharsa,Heritage
Pratapganj countryside,Bihar,Madhepura,Madhepura,Saharsa,Heritage
Kamla River landscape,Bihar,Madhubani,Madhubani,Darbhanga,Heritage
Jhajharpur countryside,Bihar,Madhubani,Madhubani,Darbhanga,Heritage
Burhanpur countryside,Bihar,Muzaffarpur,Muzaffarpur,Muzaffarpur,Heritage
Kadirganj countryside,Bihar,Nawada,Nawada,Gaya,Heritage
Dargah/Sufi heritage circuit,Bihar,Purnia,Purnia,Purnia,Heritage
Shahi estate countryside,Bihar,Purnia,Purnia,Purnia,Heritage
Kosi River landscape,Bihar,Saharsa,Saharsa,Darbhanga,Heritage
Pusa countryside,Bihar,Samastipur,Samastipur,Patna,Heritage
Bagmati countryside,Bihar,Samastipur,Samastipur,Patna,Heritage
Barbigha countryside,Bihar,Sheikhpura,Sheikhpura,Patna,Heritage
Panchane river landscape,Bihar,Sheikhpura,Sheikhpura,Patna,Heritage
Bagmati River landscape,Bihar,Sheohar,Sheohar,Muzaffarpur,Heritage
Piprahi countryside,Bihar,Sheohar,Sheohar,Muzaffarpur,Heritage
Purnahiya countryside,Bihar,Sheohar,Sheohar,Muzaffarpur,Heritage
Madhwapur Mithila countryside,Bihar,Sitamarhi,Sitamarhi,Muzaffarpur,Heritage
Darauli river landscape,Bihar,Siwan,Siwan,Gorakhpur,Heritage
Andar countryside,Bihar,Siwan,Siwan,Gorakhpur,Heritage
Kosi River landscape,Bihar,Supaul,Supaul,Darbhanga,Heritage
Birpur river landscape,Bihar,Supaul,Supaul,Darbhanga,Heritage
Pratapganj countryside,Bihar,Supaul,Supaul,Darbhanga,Heritage
Indo-Nepal border-region countryside,Bihar,Supaul,Supaul,Darbhanga,Heritage
Buddhist circuit countryside,Bihar,Vaishali,Vaishali,Patna,Buddhist Heritage
Gandak river landscape,Bihar,West Champaran,Bettiah,Gorakhpur,Heritage
